customer_id,acquisition_date,acquisition_channel,platform,campaign_name,ad_set_name,ad_name,age_band,gender,hk_district,language_pref,plan_type,plan_category,monthly_arpu_hkd,contract_months,cross_sell_broadband,cross_sell_entertainment,cross_sell_device_financing,monthly_total_revenue_hkd,status,months_active,churn_date,realized_revenue_hkd,projected_ltv_24mo_hkd
CUST100589,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,North,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100590,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Yuen Long,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100591,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Wan Chai,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100592,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Sai Kung,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100593,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Tai Po,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100594,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Sai Kung,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100595,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100596,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100597,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Wan Chai,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100598,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Kwai Tsing,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100599,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Sai Kung,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100600,2025-10-30,organic,n/a,,,,45-54,female,Sai Kung,Cantonese,5G_Family_2Line,subscription,388,24,Y,Y,N,664,active,6,,3984,20717.0
CUST100601,2025-12-01,organic,n/a,,,,55-64,female,Islands,Cantonese,5G_Gamer_Unlimited,subscription,348,24,N,N,N,348,active,4,,1392,10858.0
CUST100602,2026-02-20,organic,n/a,,,,25-34,male,Yuen Long,Cantonese,5G_Family_4Line,subscription,588,24,N,N,N,588,active,2,,1176,18346.0
CUST100603,2025-10-25,organic,n/a,,,,45-54,female,Kowloon City,Mandarin,5G_Family_2Line,subscription,388,24,N,N,N,388,active,6,,2328,12106.0
CUST100604,2026-01-17,organic,n/a,,,,35-44,male,Yuen Long,Cantonese,5G_Family_4Line,subscription,588,24,N,N,N,588,active,3,,1764,18346.0
CUST100605,2025-11-06,organic,n/a,,,,45-54,male,Eastern,English,5G_Gamer_Unlimited,subscription,348,24,N,N,N,348,active,5,,1740,10858.0
CUST100606,2026-01-01,organic,n/a,,,,25-34,male,Sham Shui Po,English,5G_Single_Basic,subscription,198,12,N,N,N,198,active,3,,594,3802.0
CUST100607,2025-11-13,organic,n/a,,,,45-54,male,Yau Tsim Mong,English,5G_Family_4Line,subscription,588,24,N,N,N,588,active,5,,2940,18346.0
CUST100608,2025-12-24,organic,n/a,,,,25-34,female,Wong Tai Sin,Cantonese,5G_Gamer_Unlimited,subscription,348,24,N,N,N,348,churned,3,2026-03-24,1044,1044
CUST100609,2026-01-05,organic,n/a,,,,18-24,male,Tai Po,English,5G_Single_Standard,subscription,298,24,N,N,N,298,active,3,,894,9298.0
CUST100610,2026-02-07,organic,n/a,,,,35-44,female,Southern,English,5G_Family_4Line,subscription,588,24,Y,N,Y,1036,active,2,,2072,32323.0
CUST100611,2026-02-28,organic,n/a,,,,35-44,male,Kwun Tong,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,2,,596,9298.0
CUST100612,2025-10-24,organic,n/a,,,,35-44,male,Kwai Tsing,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,6,,1788,9298.0
CUST100613,2026-02-06,organic,n/a,,,,25-34,female,Kwun Tong,Mandarin,5G_Family_2Line,subscription,388,24,N,N,N,388,active,2,,776,12106.0
CUST100614,2026-01-23,organic,n/a,,,,35-44,male,Southern,Cantonese,5G_Single_Premium,subscription,488,24,N,N,N,488,active,3,,1464,15226.0
CUST100615,2025-11-02,organic,n/a,,,,25-34,male,Sha Tin,English,5G_Family_2Line,subscription,388,24,Y,N,N,586,active,5,,2930,18283.0
CUST100616,2025-11-14,organic,n/a,,,,18-24,female,North,Cantonese,5G_Single_Standard,subscription,298,24,Y,Y,N,574,churned,2,2026-01-13,1148,1148
CUST100617,2025-11-05,organic,n/a,,,,35-44,female,Sai Kung,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,churned,4,2026-03-05,1192,1192
CUST100618,2025-11-21,organic,n/a,,,,55-64,female,Sha Tin,English,5G_Family_2Line,subscription,388,24,N,N,N,388,active,5,,1940,12106.0
CUST100619,2025-10-26,organic,n/a,,,,35-44,female,Eastern,Cantonese,5G_Single_Premium,subscription,488,24,N,N,N,488,active,6,,2928,15226.0
CUST100620,2025-10-27,organic,n/a,,,,35-44,female,Southern,English,5G_Single_Premium,subscription,488,24,N,N,N,488,active,6,,2928,15226.0
CUST100621,2025-12-17,organic,n/a,,,,45-54,male,Wong Tai Sin,Cantonese,5G_Family_4Line,subscription,588,24,Y,N,N,786,active,4,,3144,24523.0
CUST100622,2025-10-27,organic,n/a,,,,45-54,male,Yuen Long,Mandarin,5G_Family_2Line,subscription,388,24,Y,N,N,586,active,6,,3516,18283.0
CUST100623,2025-10-08,organic,n/a,,,,45-54,male,Kwai Tsing,Cantonese,5G_Single_Premium,subscription,488,24,N,Y,N,566,active,6,,3396,17659.0
CUST100624,2025-12-14,organic,n/a,,,,18-24,female,Central & Western,Mandarin,5G_Single_Basic,subscription,198,12,N,N,N,198,active,4,,792,3802.0
CUST100625,2025-12-07,organic,n/a,,,,25-34,female,Tsuen Wan,Cantonese,5G_Family_2Line,subscription,388,24,N,N,N,388,active,4,,1552,12106.0
CUST100626,2025-10-26,organic,n/a,,,,35-44,female,Islands,Mandarin,5G_Family_2Line,subscription,388,24,Y,N,N,586,active,6,,3516,18283.0
CUST100627,2026-01-03,organic,n/a,,,,25-34,male,Yuen Long,English,5G_Family_4Line,subscription,588,24,N,Y,N,666,active,3,,1998,20779.0
CUST100628,2025-10-17,organic,n/a,,,,18-24,female,Southern,English,5G_Family_2Line,subscription,388,24,N,N,Y,638,active,6,,3828,19906.0
CUST100629,2025-11-06,organic,n/a,,,,45-54,female,Central & Western,Cantonese,5G_Single_Premium,subscription,488,24,N,Y,N,566,active,5,,2830,17659.0
CUST100630,2025-12-06,organic,n/a,,,,45-54,male,Tsuen Wan,Mandarin,5G_Family_4Line,subscription,588,24,N,N,N,588,active,4,,2352,18346.0
CUST100631,2025-11-17,organic,n/a,,,,35-44,male,Kwun Tong,Cantonese,5G_Family_2Line,subscription,388,24,N,N,N,388,active,5,,1940,12106.0
CUST100632,2026-01-04,organic,n/a,,,,25-34,male,Central & Western,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,churned,2,2026-03-05,396,396
CUST100633,2026-01-28,organic,n/a,,,,35-44,female,Kowloon City,Cantonese,5G_Single_Standard,subscription,298,24,Y,N,N,496,active,3,,1488,15475.0
CUST100634,2025-10-24,organic,n/a,,,,35-44,female,Tai Po,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,active,6,,1188,3802.0
CUST100635,2025-11-21,organic,n/a,,,,45-54,male,Yau Tsim Mong,English,5G_Family_2Line,subscription,388,24,N,N,N,388,churned,4,2026-03-21,1552,1552
CUST100636,2025-12-12,organic,n/a,,,,25-34,female,Sha Tin,Cantonese,5G_Family_2Line,subscription,388,24,N,Y,N,466,active,4,,1864,14539.0
CUST100637,2025-10-23,organic,n/a,,,,35-44,male,Southern,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,active,6,,1188,3802.0
CUST100638,2025-11-10,organic,n/a,,,,25-34,female,Tsuen Wan,Cantonese,5G_Single_Premium,subscription,488,24,N,N,N,488,active,5,,2440,15226.0
CUST100639,2025-10-22,organic,n/a,,,,35-44,female,Tai Po,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,active,6,,1188,3802.0
CUST100640,2026-02-28,organic,n/a,,,,55-64,female,North,English,5G_Single_Premium,subscription,488,24,N,N,N,488,active,2,,976,15226.0
CUST100641,2025-12-10,organic,n/a,,,,45-54,female,Tai Po,Mandarin,5G_Single_Standard,subscription,298,24,N,N,N,298,active,4,,1192,9298.0
CUST100642,2025-10-24,organic,n/a,,,,55-64,female,Tai Po,Cantonese,5G_Family_4Line,subscription,588,24,N,N,N,588,active,6,,3528,18346.0
CUST100643,2025-10-28,organic,n/a,,,,25-34,female,Tuen Mun,Cantonese,5G_Family_2Line,subscription,388,24,N,N,N,388,active,6,,2328,12106.0
CUST100644,2025-12-01,organic,n/a,,,,35-44,male,Sha Tin,English,5G_Single_Basic,subscription,198,12,N,N,N,198,churned,2,2026-01-30,396,396
CUST100645,2026-02-22,organic,n/a,,,,35-44,male,Kowloon City,Cantonese,5G_Single_Premium,subscription,488,24,Y,N,Y,936,active,2,,1872,29203.0
CUST100646,2026-01-22,organic,n/a,,,,35-44,female,Eastern,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,active,3,,594,3802.0
CUST100647,2025-12-17,organic,n/a,,,,25-34,female,Tsuen Wan,Cantonese,5G_Family_2Line,subscription,388,24,N,Y,Y,716,active,4,,2864,22339.0
CUST100648,2025-12-11,organic,n/a,,,,55-64,female,Tuen Mun,English,5G_Family_2Line,subscription,388,24,N,Y,N,466,active,4,,1864,14539.0
CUST100649,2026-01-09,organic,n/a,,,,18-24,female,Southern,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,3,,894,9298.0
CUST100650,2025-12-21,organic,n/a,,,,35-44,male,Wong Tai Sin,Cantonese,5G_Family_4Line,subscription,588,24,N,N,N,588,active,4,,2352,18346.0
CUST100651,2025-11-23,organic,n/a,,,,25-34,male,Yuen Long,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,5,,1490,9298.0
CUST100652,2026-02-25,organic,n/a,,,,18-24,male,Kowloon City,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,active,2,,396,3802.0
CUST100653,2025-11-23,organic,n/a,,,,18-24,male,Kwun Tong,Cantonese,5G_Single_Premium,subscription,488,24,N,N,Y,738,active,5,,3690,23026.0
CUST100654,2025-11-05,organic,n/a,,,,35-44,male,Sham Shui Po,English,5G_Single_Premium,subscription,488,24,N,N,N,488,active,5,,2440,15226.0
CUST100655,2025-12-19,organic,n/a,,,,18-24,female,North,English,5G_Family_2Line,subscription,388,24,N,Y,N,466,active,4,,1864,14539.0
CUST100656,2026-02-28,organic,n/a,,,,18-24,female,Kwai Tsing,English,5G_Family_4Line,subscription,588,24,N,N,N,588,active,2,,1176,18346.0
CUST100657,2026-02-21,organic,n/a,,,,35-44,male,Kowloon City,English,5G_Family_2Line,subscription,388,24,N,Y,N,466,active,2,,932,14539.0
CUST100658,2025-12-27,organic,n/a,,,,45-54,female,Kowloon City,Cantonese,5G_Family_4Line,subscription,588,24,Y,N,N,786,active,4,,3144,24523.0
CUST100659,2025-12-27,organic,n/a,,,,25-34,female,Sai Kung,Cantonese,5G_Family_4Line,subscription,588,24,N,N,N,588,active,4,,2352,18346.0
CUST100660,2025-10-11,organic,n/a,,,,55-64,male,Yau Tsim Mong,Cantonese,5G_Family_2Line,subscription,388,24,N,N,N,388,active,6,,2328,12106.0
CUST100661,2025-10-26,organic,n/a,,,,25-34,female,Sha Tin,Cantonese,5G_Family_2Line,subscription,388,24,Y,N,N,586,active,6,,3516,18283.0
CUST100662,2025-10-15,organic,n/a,,,,35-44,female,Wan Chai,Cantonese,5G_Family_4Line,subscription,588,24,N,Y,N,666,active,6,,3996,20779.0
CUST100663,2026-02-02,organic,n/a,,,,35-44,female,Yuen Long,Cantonese,5G_Family_4Line,subscription,588,24,N,Y,N,666,active,2,,1332,20779.0
CUST100664,2025-12-25,organic,n/a,,,,55-64,female,Sha Tin,English,5G_Single_Premium,subscription,488,24,N,N,N,488,active,4,,1952,15226.0
CUST100665,2026-02-17,organic,n/a,,,,55-64,male,Southern,Cantonese,5G_Single_Premium,subscription,488,24,N,N,N,488,active,2,,976,15226.0
CUST100666,2025-11-18,organic,n/a,,,,45-54,female,Wan Chai,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,5,,1490,9298.0
CUST100667,2026-01-27,organic,n/a,,,,45-54,female,Eastern,Cantonese,5G_Single_Premium,subscription,488,24,N,Y,N,566,active,3,,1698,17659.0
CUST100668,2026-02-26,organic,n/a,,,,55-64,male,Wan Chai,Cantonese,5G_Single_Premium,subscription,488,24,N,Y,N,566,churned,1,2026-03-28,566,566
CUST100669,2026-01-21,organic,n/a,,,,35-44,female,Sai Kung,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,active,3,,594,3802.0
CUST100670,2025-11-23,organic,n/a,,,,25-34,female,Yau Tsim Mong,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,5,,1490,9298.0
CUST100671,2025-10-01,organic,n/a,,,,35-44,male,Wan Chai,Cantonese,5G_Single_Premium,subscription,488,24,N,N,N,488,active,6,,2928,15226.0
CUST100672,2026-02-03,organic,n/a,,,,45-54,female,Kwun Tong,Cantonese,5G_Family_4Line,subscription,588,24,N,N,N,588,active,2,,1176,18346.0
CUST100673,2026-01-26,organic,n/a,,,,25-34,female,Sai Kung,Cantonese,5G_Single_Basic,subscription,198,12,N,N,N,198,churned,2,2026-03-27,396,396
CUST100674,2025-11-29,organic,n/a,,,,25-34,female,Kowloon City,English,5G_Family_2Line,subscription,388,24,Y,N,N,586,active,5,,2930,18283.0
CUST100675,2025-11-22,organic,n/a,,,,35-44,female,Kowloon City,English,5G_Family_4Line,subscription,588,24,N,Y,N,666,active,5,,3330,20779.0
CUST100676,2025-10-31,organic,n/a,,,,35-44,female,Sai Kung,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,active,6,,1788,9298.0
CUST100677,2025-10-13,organic,n/a,,,,35-44,male,North,Cantonese,5G_Single_Standard,subscription,298,24,N,N,N,298,churned,2,2025-12-12,596,596
CUST100678,2026-02-21,organic,n/a,,,,35-44,female,Tai Po,Cantonese,5G_Single_Premium,subscription,488,24,N,N,N,488,active,2,,976,15226.0
CUST100679,2026-01-10,organic,n/a,,,,25-34,female,Wan Chai,Mandarin,5G_Single_Premium,subscription,488,24,Y,N,N,686,active,3,,2058,21403.0
